162,Add. 2020,Add. 2020,Add. 2020,Add. 2020,Add. 2020,Add. 2020,Add. 7200,Ar 7/229,Manuscrit 4122,Or. 2313,Sachau 162,Sachau 162,Sado no. 9,Syr 80
,,,,ܩܕܡ,,ܝܘܡܐܗܢܐ܂ܐܝܟܕܦܠܚܬܘܫܡܫܬ,ܩܕܡ,ܩܕܡ
,,,,ܐܠܗܐ܂,,,ܐܠܗܐ,ܐܠܗܐ܂
,,,,ܕܐܝܟܕܪܗܛ,,,ܕܐܝܟܕܪܗܛ,ܕܐܝܟܕܪܗܛ
,,,,ܩܕܡܝ,,ܩܕܡܝ,ܩܕܡ,ܩܕܡ
,,,,ܣܪܚܕܘܡ,,ܘܩܕܡܐܒܐܢܐܐܦܪܥܝ܏ܘܐܦܪܥܝܘܗܝܠܒܪܟܢܕܢ܂ܘܐܢܬܙܠܐܬܬܢܝܚ܂,ܣܪܚܕܘܡ,ܣܪܚܕܘܡ
,,,,ܐܒܝ܆,,,ܐܒܝ,ܐܒܝ܆
,,,,,,ܘܗܘ,,
,,,,ܘܩܕܡܝ,,ܢܕܢܢܗܘܐܡܫܡܫܠܝ܂ܘܚܝܩܪ,ܘܩܕܡܝ,ܘܩܕܡܝ
,,,,ܐܬܦܪܥ,,,ܐܬܝܕܥ,ܐܬܦܪܥ܂
,,,,ܘܐܩܝܡܒܪܗ,,,ܘܐܩܝܡܒܪܗ,ܘܐܩܝܡܒܪܗ
,,,,ܒܬܪܥܝ,,,ܒܬܪܥܒܚܝܘܗ̈ܝ,ܒܬܪܥܝ
,,,,ܒܚ̈ܝܘܗܝ܆,,,,ܒܚܝ̈ܘܗܝ܂
,,,,ܘܗܘ,,,,ܘܗܘ
,,,,ܢܦܛܪ,,,ܢܦܛܪ,ܢܦܛܪ
,,,,ܠܚܝ̈ܐ܆,,,ܠܚܝܐ,ܠܚ̈ܝܐ܂
,,,,ܗܝܕܝܢܐܢܐܐܚܝܩܪ,,,ܗܝܕܝܢܐܢܐܐܚܝܩܪ,ܗܝܕܝܢܐܢܐܐܚܝܩܪ
,,,,ܣܓܕܬ,,ܣܓܕܬ,ܣܓܕܬ,ܣܓܕܬ
,,,,ܘܐܡܪܬ,,ܠܡܠܟܐܘܐܡܪܬ܂ܠܥܠܬܗܘܐܡܠܟܘܬܟ܂ܐܢܬܝܕܥܐܢܬܕܦܠܚܣܓܝ,ܘܐܡܪܬ,ܘܐܡܪܬ܆
,,,,ܠܥܠܡ,,,ܠܥܠܡ,ܠܥܠܡ
,,,,,,ܩܕܡܝܟ,,
,,,,ܚܝ,,ܘܩܕܡܐܒܘܟ܂,ܚܝ,ܚܝܝ
,,,,ܡܪܝ,,,ܡܪܝ,ܡܪܝ
,,,,ܡܠܟܐ܆,,,ܡܠܟܐ܇,ܡܠܟܐ܆
,,,,ܕܐܝܟ,,,ܕܐܝܟ,ܕܐܝܟ
,,,,ܕܪܗܛܐ,,,ܕܪܗܛܬ,ܕܪܗܛܬ
,,,,ܩܕܡܐܒܘܟ,,,ܩܕܡܐܒܘܟ,ܩܕܡܐܒܘܟ
,,,,ܘܩܕܡܝܟ,,,ܘܩܕܡܝܟ,ܘ
,,,,,,,,ܩܕܡܝܟ
,,,,ܥܕܐܠܗܫܐ܆,,,,
,,,,,,,ܥܕܡܐ,ܥܕܡܐ
,,,,,,,ܠܗܫܐ,ܠܗܫܐ܂ܗܟܢ
,,,,ܗܟܢ,,,ܗܟܢ,
,,,,ܐܦ,,ܐܦ,ܐܦ,ܐܦ
,,,,ܐَܢܬ,,ܐܢܬ,ܐܢ̄ܬ,ܐܢ̄ܬ
,,,,ܡܪܝ,,,ܡܪܝ,ܡܪܝ
,,,,ܐܓܪܪܘܚܟ,,ܐܓܪܪܘܚܟ,ܐܓܪܪܘܚܟ,ܐܓܪܪܘܚܟ
,,,,ܥܠ,,ܥܡ,ܥܡ,ܥܠ
,,,,ܛܠܝܘܬܗܕܒܪܝ,,ܒܪܝ܂ܕܥܦܝܦܐܝܬܬܫܬܟ,ܛܠܝܘܬܗܕܒܪܝ,ܛܠܝܘܬܗܕܒܪܝ
,,,,ܗܢܐ܆,,,ܗܢܐ,ܗܢܐ܆
,,,,,,ܛܝܒܘܬܟ,,
,,,,ܕܐܥܝܦܐܝܬ,,ܠܘܬܝ܂ܘܗܘܡܠܟܐ,ܕܐܥܝܦܐܝܬ,ܕܐܥܝܦܐܝܬ
,,,,ܬܫܬܟܚ,,,ܬܫܟܚܛܝܒܘ,ܬܫܬܟܚ
,,,,ܛܝܒܘܬܟ,,,,
,,,,,,,,ܛܝܒܘܬܟ
,,,,ܕܠܘܬܝ܇,,,ܕܠܘܬܝ܂,ܕܠܘܬܝ܂
,,,,ܗܝܕܝܢܟܕܫܡܥܡܠܟܐ,,,ܗܝܕܝܢܟܕܫܡܥܡܠܟܐ,ܗܝܕܝܢܟܕܫܡܥܡܠܟܐ
,,,,ܗܕܐ,,,ܗܕܐ,ܗܕܐ܆
,,,,ܝܡܝܢܐ,,ܝܡܝܢܐ,ܝܡܝܢܐ,ܝܡܝܢܐ
,,,,ܝܗܒܠܗ܇,,ܝܗܒܠܝܘܐܫܬܘܕܝܟܠܕܫܦܝܪ܂ܗܝܕܝܢܐܢܐܠܐ,ܝܗ̄ܒܠܝ,ܝ̄ܒܠܗ܂
,,,,ܘܐܢܐܐܚܝܩܪܠܡܠܟܐ,,,ܘܐܢܐܐܚܝܩܪܠܡܠܟܐ,ܘܐܢܐܐܚܝܩܪܠܡܠܟܐ
,,,,ܣܓܕܬ܆,,,ܣܓܕܬ,ܣܓܕܬ܂
,,,,ܘܠܐ,,,ܘܠܐ,ܘܠܐ
,,,,ܫܠܐ,,ܫܠܐ,ܫܠܐ,ܫܠܐ
,,,,ܗܘܝܬ,,ܗܘܝܬ,ܗܘܝܬ,ܗ̄ܘܝܬ
,,,,ܡܢܝܘܠܦܢܗ,,ܠܐܠܠܝܐܘܠܐܐܝܡܡܢܕܠܡܠܦܘܠܒܪܝܢܕܢ܂,ܡܢܝܘܠܦܢܗ,ܡܢܝܘܠܦܢܗ
,,,,ܕܒܪܝ܆,,,ܕܒܪܝ,ܕܒܪܝ܆
,,,,ܥܕܡܐܕܣܒܥܬܗ,,ܥܕܡܐܕܣܒܥܬܗ,ܥܕܡܐܕܣܒܥܬܗ,ܥܕܡܐܕܣܒܥܬܗ
,,,,ܐܝܟ,,ܝܘܠܦܢܐܣܓܝܡܢ,ܐܝܟ,ܐܝܟ
,,,,ܠܚܡܐ,,ܠܚܡܐ,ܠܚܡܐ,ܠܚܡܐ
,,,,ܘܡܝ̈ܐ܆,,ܘܡܢܡܝ̈ܐ܂,ܘܡܝ̈ܐ,ܘܡܝ̈ܐ܂
,,ܘܗܟܢܐ,,ܘܗܟܢ,,ܘܗܟܢܐ,ܘܗܟܢ,ܘܗܟܢ
,,ܐܡܪ,,ܐܡܪ,,ܐܡܪ,ܐܡܪ,ܐܡܪ
,,ܗܘܝܬ,,ܗܘܝܬ,,ܗܘܝܬ,ܗܘܝܬ,ܗ̄ܘܝܬ
,,ܠܗ܂,,ܠܗ܆,,ܠܗ܂,ܠܗ,ܠܗ܆
